index,Position,Track Name,Artist,Streams,URL,Date,Track Id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1199,50,Lover,Taylor Swift,156724,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2019-08-24,1dGr1c8CrMLDpV6mPbImSI,0.504,0.442,221307,0.551,1.7e-05,7,0.108,-7.701,1,0.106,205.789,3,0.511
1200,1,China,Anuel AA,687154,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-08-25,2ksOAxtIxY8yElEWw8RhgK,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
1201,2,Callaita,Bad Bunny,595806,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-08-25,2TH65lNHgvLxCKXM3apjxI,0.6,0.61,250534,0.624,2.12e-06,2,0.243,-4.773,1,0.309,176.169,4,0.244
1202,3,LA CANCIÓN,J Balvin,568809,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-08-25,0fea68AdmYNygeTGI4RC18,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,0.317,176.089,4,0.429
1203,4,No Me Conoce - Remix,Jhay Cortez,491739,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-08-25,4R8BJggjosTswLxtkw8V7P,0.145,0.806,309120,0.786,0.0,10,0.0935,-3.831,0,0.0741,91.973,4,0.58
1204,5,Tutu,Camilo,489291,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2019-08-25,1nocRtwyNPVtGcIJqfgdzZ,0.273,0.731,178613,0.832,0.0,9,0.0665,-2.592,1,0.0503,146.013,4,0.94
1205,6,11 PM,Maluma,435359,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019-08-25,7KbF6AdprOXEEHlsq11Z6d,0.217,0.777,175733,0.712,0.0,10,0.091,-4.84,1,0.277,95.692,4,0.68
1206,7,Soltera (Remix),Lunay,380903,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza,2019-08-25,2qMnZF5Ja2WvmfbblByQza,0.327,0.795,266192,0.755,0.0,5,0.464,-4.788,1,0.0454,92.02,4,0.816
1207,8,QUE PRETENDES,J Balvin,351898,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-08-25,25ZAibhr3bdlMCLmubZDVt,0.0275,0.639,222347,0.791,0.0,10,0.362,-4.443,0,0.253,92.603,4,0.939
1208,9,Con Altura,ROSALÍA,348366,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-08-25,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
1209,10,Señorita,Shawn Mendes,342380,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-08-25,6v3KW9xbzN5yKLt9YKDYA2,0.0392,0.759,190800,0.548,0.0,9,0.0828,-6.049,0,0.029,116.967,4,0.749
1210,11,Otro Trago - Remix,Sech,335193,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2019-08-25,4bTZeO72FwMa6wKOiqoynL,0.0711,0.725,287773,0.79,1.14e-06,0,0.0602,-2.331,1,0.197,175.988,4,0.763
1211,12,Otro Trago,Sech,333719,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-08-25,1Ej96GIBCTvgH7tNX1r3qr,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,176.036,4,0.62
1212,13,Baila Conmigo (feat. Kelly Ruiz),Dayvi,286579,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,2019-08-25,4Clmg1g8n2yBYG13Z1oSdG,0.00903,0.745,189818,0.972,0.465,7,0.297,-3.506,1,0.0774,128.031,4,0.556
1213,14,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,286354,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019-08-25,6osaMSJh9NguagEDQcZaKx,0.276,0.823,185195,0.71,2.17e-06,6,0.152,-3.896,0,0.0688,96.024,4,0.376
1214,15,Tra Tra Tra Remix,Ghetto Kids,270414,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm,2019-08-25,4YqCBC4FwzGXuhixt5cgmm,0.0532,0.847,171000,0.736,0.000142,1,0.0302,-4.542,1,0.266,160.012,4,0.876
1215,16,Chicharrón,Guaynaa,251979,https://open.spotify.com/track/5UVa8Qqb9L1dVxl3jKQ5J1,2019-08-25,5UVa8Qqb9L1dVxl3jKQ5J1,0.445,0.734,195867,0.789,9.06e-05,10,0.498,-4.305,0,0.454,76.182,4,0.811
1216,17,Tal Vez,Paulo Londra,247875,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019-08-25,5jW3rF4URMdK7tO2xjS5EI,0.25,0.855,263899,0.649,0.0,8,0.0801,-2.443,1,0.151,161.986,4,0.741
1217,18,"Yo x Ti, Tu x Mi",ROSALÍA,237009,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2019-08-25,7BlBVFwvbWvcwNcUarQmjk,0.462,0.78,201040,0.759,0.000868,1,0.143,-3.292,1,0.225,91.952,4,0.579
1218,19,Bellacoso,Residente,236256,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S,2019-08-25,1kMUGCt7XLDc5Q64Vl0H8S,0.0651,0.774,257865,0.851,0.0,11,0.0568,-2.795,0,0.255,180.086,4,0.695
1219,20,Amor A Primera Vista,Los Angeles Azules,221730,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,2019-08-25,1E7RHPXA9sZ30qfms18J7J,0.223,0.675,221347,0.821,5.11e-05,0,0.149,-6.017,1,0.0668,170.163,4,0.96
1220,21,HP,Maluma,220595,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019-08-25,1LIqNVhaIgxXUt2eVoIQJ3,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
1221,22,La Boca - Remix,Mau y Ricky,214227,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,2019-08-25,2EEmzqzM70CybVspgM7YRT,0.236,0.691,188468,0.773,0.0,11,0.329,-3.812,0,0.0355,92.992,4,0.85
1222,23,Runaway,Sebastian Yatra,191760,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019-08-25,7BuSE9uTIw931wtZYzvZcQ,0.0336,0.756,200693,0.851,0.0,2,0.126,-3.33,1,0.0674,75.014,4,0.934
1223,24,Si Supieras,Daddy Yankee,190597,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019-08-25,7MRU4vOkywuhZ9kbFiPuiu,0.291,0.691,241880,0.894,0.0,9,0.104,-1.681,0,0.115,184.019,4,0.623
1224,25,Verte Ir,DJ Luian,189283,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-08-25,4lzxJ4jCuFDXXGkE1LmpKR,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
1225,26,Fuentes de Ortiz,Ed Maverick,185188,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL,2019-08-25,0akyEssGRVHstqCSWXusJL,0.946,0.83,207400,0.159,2.02e-05,1,0.362,-14.461,1,0.0383,104.95,4,0.189
1226,27,Te Vi,Piso 21,184907,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-08-25,059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
1227,28,Con Calma,Daddy Yankee,182370,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-08-25,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
1228,29,Desconocidos,Mau y Ricky,181006,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-08-25,56f5qnyAlZdlz8wrUDA50h,0.118,0.719,204564,0.753,4.21e-06,7,0.212,-4.891,1,0.179,174.107,4,0.675
1229,30,Aleluya,Reik,179640,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,2019-08-25,23CsjGOYDQiJpX44BSn9TM,0.0478,0.81,158480,0.716,0.0,8,0.0678,-2.3,1,0.0694,96.029,4,0.689
1230,31,Old Town Road - Remix,Lil Nas X,173019,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-08-25,2YpeDb67231RjR0MgVLzsG,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
1231,32,La Boca,Mau y Ricky,165898,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019-08-25,0UQwlF2pRkr1lMN6kNNUj3,0.0655,0.618,206279,0.795,0.0,2,0.309,-1.8,1,0.113,185.901,4,0.76
1232,33,Contando Lunares (feat. Cruz Cafuné),Don Patricio,165535,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD,2019-08-25,6uW0PIRcyZLvkoonm763xD,0.444,0.856,219667,0.523,0.0,4,0.0537,-10.481,0,0.131,105.935,4,0.709
1233,34,Calma - Remix,Pedro Capó,165497,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-08-25,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
1234,35,Rebota - Remix,Guaynaa,165044,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019-08-25,3dWpRjCmaHbroNahuSeX11,0.205,0.885,262000,0.857,0.0,0,0.671,-2.279,0,0.204,90.025,4,0.818
1235,36,Pa Mí - Remix,Dalex,158303,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019-08-25,7g8YaUQABMal0zWe7a2ijz,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
1236,37,bad guy,Billie Eilish,157607,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-08-25,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
1237,38,No Lo Trates,Pitbull,155563,https://open.spotify.com/track/4gqMVEJSaL5nNeKj5WmVoT,2019-08-25,4gqMVEJSaL5nNeKj5WmVoT,0.0569,0.834,198453,0.808,0.00052,11,0.222,-2.597,1,0.0542,104.026,4,0.829
1238,39,Me La Avente,Carin Leon,155149,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ,2019-08-25,2QwMXe5zbqymDZGYsMDVqZ,0.557,0.723,155803,0.48,0.0,11,0.0705,-4.1,0,0.0326,144.533,3,0.909
1239,40,Adicto (with Anuel AA & Ozuna),Tainy,152584,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2019-08-25,3jbT1Y5MoPwEIpZndDDwVq,0.0222,0.74,270741,0.827,1.54e-05,10,0.211,-4.856,0,0.0738,79.999,4,0.591
1240,41,Lost on You,LP,150241,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2019-08-25,3SqvR3HYLlCTYzbDXJ52OC,0.1,0.433,268105,0.724,0.0,5,0.0918,-6.126,0,0.0372,174.006,4,0.689
1241,42,How Do You Sleep?,Sam Smith,148757,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-08-25,6b2RcmUt1g9N9mQ3CbjX2Y,0.153,0.477,202205,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345
1242,43,Te Robaré,Nicky Jam,148231,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-08-25,6v0lAdFF4haL8xjBIUjtOw,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
1243,44,Atrévete,Nicky Jam,145685,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50,2019-08-25,3KekO5WUfJsh7kYU9o2w50,0.311,0.552,198320,0.675,0.0,11,0.119,-3.824,1,0.297,183.785,4,0.586
1244,45,Adan y Eva,Paulo Londra,144507,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019-08-25,132ALUzVLmqYB4UsBj5qD6,0.323,0.767,256972,0.709,0.0,1,0.0745,-4.47,1,0.336,171.993,4,0.72
1245,46,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,142199,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019-08-25,6WkJ2OK163XXS2oARUC9JM,0.101,0.72,198053,0.741,1.41e-05,10,0.289,-6.529,0,0.0287,119.896,4,0.357
1246,47,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,140295,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S,2019-08-25,2S93hylQBYLndMnaJuso8S,0.00554,0.81,143292,0.471,0.000197,8,0.134,-5.047,1,0.0496,75.003,4,0.391
1247,48,Si Se Da - Remix,Myke Towers,136474,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,2019-08-25,6K5BsR04ijf3FHNzjbaagD,0.441,0.817,332240,0.672,0.0,11,0.13,-5.612,0,0.299,93.999,4,0.774
1248,49,Simplemente Gracias,Calibre 50,136330,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5,2019-08-25,3K6noLeoPTQJ5jUErC8jT5,0.691,0.755,203200,0.557,0.0,3,0.104,-5.982,1,0.0302,130.03,4,0.743
1249,50,Secreto,Anuel AA,133832,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-08-25,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
1250,1,China,Anuel AA,654174,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-08-26,2ksOAxtIxY8yElEWw8RhgK,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
1251,2,LA CANCIÓN,J Balvin,563183,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-08-26,0fea68AdmYNygeTGI4RC18,0.152,0.754,242573,0.646,1.85e-05,7,0.108,-5.795,1,0.317,176.089,4,0.429
1252,3,Callaita,Bad Bunny,561287,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-08-26,2TH65lNHgvLxCKXM3apjxI,0.6,0.61,250534,0.624,2.12e-06,2,0.243,-4.773,1,0.309,176.169,4,0.244
1253,4,Tutu,Camilo,528616,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2019-08-26,1nocRtwyNPVtGcIJqfgdzZ,0.273,0.731,178613,0.832,0.0,9,0.0665,-2.592,1,0.0503,146.013,4,0.94
1254,5,No Me Conoce - Remix,Jhay Cortez,491519,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-08-26,4R8BJggjosTswLxtkw8V7P,0.145,0.806,309120,0.786,0.0,10,0.0935,-3.831,0,0.0741,91.973,4,0.58
1255,6,11 PM,Maluma,428434,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019-08-26,7KbF6AdprOXEEHlsq11Z6d,0.217,0.777,175733,0.712,0.0,10,0.091,-4.84,1,0.277,95.692,4,0.68
1256,7,Soltera (Remix),Lunay,367836,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza,2019-08-26,2qMnZF5Ja2WvmfbblByQza,0.327,0.795,266192,0.755,0.0,5,0.464,-4.788,1,0.0454,92.02,4,0.816
1257,8,Señorita,Shawn Mendes,367049,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-08-26,6v3KW9xbzN5yKLt9YKDYA2,0.0392,0.759,190800,0.548,0.0,9,0.0828,-6.049,0,0.029,116.967,4,0.749
1258,9,QUE PRETENDES,J Balvin,354431,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-08-26,25ZAibhr3bdlMCLmubZDVt,0.0275,0.639,222347,0.791,0.0,10,0.362,-4.443,0,0.253,92.603,4,0.939
1259,10,Otro Trago,Sech,326135,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-08-26,1Ej96GIBCTvgH7tNX1r3qr,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,176.036,4,0.62
1260,11,Con Altura,ROSALÍA,324098,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-08-26,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
1261,12,Otro Trago - Remix,Sech,312928,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2019-08-26,4bTZeO72FwMa6wKOiqoynL,0.0711,0.725,287773,0.79,1.14e-06,0,0.0602,-2.331,1,0.197,175.988,4,0.763
1262,13,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,281847,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019-08-26,6osaMSJh9NguagEDQcZaKx,0.276,0.823,185195,0.71,2.17e-06,6,0.152,-3.896,0,0.0688,96.024,4,0.376
1263,14,Chicharrón,Guaynaa,268626,https://open.spotify.com/track/5UVa8Qqb9L1dVxl3jKQ5J1,2019-08-26,5UVa8Qqb9L1dVxl3jKQ5J1,0.445,0.734,195867,0.789,9.06e-05,10,0.498,-4.305,0,0.454,76.182,4,0.811
1264,15,Tra Tra Tra Remix,Ghetto Kids,265760,https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm,2019-08-26,4YqCBC4FwzGXuhixt5cgmm,0.0532,0.847,171000,0.736,0.000142,1,0.0302,-4.542,1,0.266,160.012,4,0.876
1265,16,"Yo x Ti, Tu x Mi",ROSALÍA,255598,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2019-08-26,7BlBVFwvbWvcwNcUarQmjk,0.462,0.78,201040,0.759,0.000868,1,0.143,-3.292,1,0.225,91.952,4,0.579
1266,17,Baila Conmigo (feat. Kelly Ruiz),Dayvi,252755,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,2019-08-26,4Clmg1g8n2yBYG13Z1oSdG,0.00903,0.745,189818,0.972,0.465,7,0.297,-3.506,1,0.0774,128.031,4,0.556
1267,18,Tal Vez,Paulo Londra,243299,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019-08-26,5jW3rF4URMdK7tO2xjS5EI,0.25,0.855,263899,0.649,0.0,8,0.0801,-2.443,1,0.151,161.986,4,0.741
1268,19,Bellacoso,Residente,234550,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S,2019-08-26,1kMUGCt7XLDc5Q64Vl0H8S,0.0651,0.774,257865,0.851,0.0,11,0.0568,-2.795,0,0.255,180.086,4,0.695
1269,20,Amor A Primera Vista,Los Angeles Azules,218053,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,2019-08-26,1E7RHPXA9sZ30qfms18J7J,0.223,0.675,221347,0.821,5.11e-05,0,0.149,-6.017,1,0.0668,170.163,4,0.96
1270,21,HP,Maluma,216402,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019-08-26,1LIqNVhaIgxXUt2eVoIQJ3,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
1271,22,La Boca - Remix,Mau y Ricky,212948,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,2019-08-26,2EEmzqzM70CybVspgM7YRT,0.236,0.691,188468,0.773,0.0,11,0.329,-3.812,0,0.0355,92.992,4,0.85
1272,23,Fuentes de Ortiz,Ed Maverick,212156,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL,2019-08-26,0akyEssGRVHstqCSWXusJL,0.946,0.83,207400,0.159,2.02e-05,1,0.362,-14.461,1,0.0383,104.95,4,0.189
1273,24,Runaway,Sebastian Yatra,200447,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019-08-26,7BuSE9uTIw931wtZYzvZcQ,0.0336,0.756,200693,0.851,0.0,2,0.126,-3.33,1,0.0674,75.014,4,0.934
1274,25,Si Supieras,Daddy Yankee,198248,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019-08-26,7MRU4vOkywuhZ9kbFiPuiu,0.291,0.691,241880,0.894,0.0,9,0.104,-1.681,0,0.115,184.019,4,0.623
1275,26,Aleluya,Reik,195711,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM,2019-08-26,23CsjGOYDQiJpX44BSn9TM,0.0478,0.81,158480,0.716,0.0,8,0.0678,-2.3,1,0.0694,96.029,4,0.689
1276,27,Desconocidos,Mau y Ricky,191649,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-08-26,56f5qnyAlZdlz8wrUDA50h,0.118,0.719,204564,0.753,4.21e-06,7,0.212,-4.891,1,0.179,174.107,4,0.675
1277,28,Verte Ir,DJ Luian,187646,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-08-26,4lzxJ4jCuFDXXGkE1LmpKR,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
1278,29,Te Vi,Piso 21,187519,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-08-26,059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
1279,30,How Do You Sleep?,Sam Smith,180243,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-08-26,6b2RcmUt1g9N9mQ3CbjX2Y,0.153,0.477,202205,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345
1280,31,Contando Lunares (feat. Cruz Cafuné),Don Patricio,180016,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD,2019-08-26,6uW0PIRcyZLvkoonm763xD,0.444,0.856,219667,0.523,0.0,4,0.0537,-10.481,0,0.131,105.935,4,0.709
1281,32,Old Town Road - Remix,Lil Nas X,177410,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-08-26,2YpeDb67231RjR0MgVLzsG,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
1282,33,Lost on You,LP,177303,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2019-08-26,3SqvR3HYLlCTYzbDXJ52OC,0.1,0.433,268105,0.724,0.0,5,0.0918,-6.126,0,0.0372,174.006,4,0.689
1283,34,Con Calma,Daddy Yankee,175260,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-08-26,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
1284,35,La Boca,Mau y Ricky,172756,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019-08-26,0UQwlF2pRkr1lMN6kNNUj3,0.0655,0.618,206279,0.795,0.0,2,0.309,-1.8,1,0.113,185.901,4,0.76
1285,36,Adicto (with Anuel AA & Ozuna),Tainy,170531,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2019-08-26,3jbT1Y5MoPwEIpZndDDwVq,0.0222,0.74,270741,0.827,1.54e-05,10,0.211,-4.856,0,0.0738,79.999,4,0.591
1286,37,bad guy,Billie Eilish,166262,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-08-26,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
1287,38,Pa Mí - Remix,Dalex,161664,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019-08-26,7g8YaUQABMal0zWe7a2ijz,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
1288,39,Calma - Remix,Pedro Capó,160562,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-08-26,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
1289,40,Rebota - Remix,Guaynaa,159989,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019-08-26,3dWpRjCmaHbroNahuSeX11,0.205,0.885,262000,0.857,0.0,0,0.671,-2.279,0,0.204,90.025,4,0.818
1290,41,Atrévete,Nicky Jam,151768,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50,2019-08-26,3KekO5WUfJsh7kYU9o2w50,0.311,0.552,198320,0.675,0.0,11,0.119,-3.824,1,0.297,183.785,4,0.586
1291,42,No Lo Trates,Pitbull,151115,https://open.spotify.com/track/4gqMVEJSaL5nNeKj5WmVoT,2019-08-26,4gqMVEJSaL5nNeKj5WmVoT,0.0569,0.834,198453,0.808,0.00052,11,0.222,-2.597,1,0.0542,104.026,4,0.829
1292,43,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,150248,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S,2019-08-26,2S93hylQBYLndMnaJuso8S,0.00554,0.81,143292,0.471,0.000197,8,0.134,-5.047,1,0.0496,75.003,4,0.391
1293,44,Lover,Taylor Swift,149314,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2019-08-26,1dGr1c8CrMLDpV6mPbImSI,0.504,0.442,221307,0.551,1.7e-05,7,0.108,-7.701,1,0.106,205.789,3,0.511
1294,45,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,147654,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019-08-26,6WkJ2OK163XXS2oARUC9JM,0.101,0.72,198053,0.741,1.41e-05,10,0.289,-6.529,0,0.0287,119.896,4,0.357
1295,46,Te Robaré,Nicky Jam,146998,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-08-26,6v0lAdFF4haL8xjBIUjtOw,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
1296,47,Adan y Eva,Paulo Londra,144497,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019-08-26,132ALUzVLmqYB4UsBj5qD6,0.323,0.767,256972,0.709,0.0,1,0.0745,-4.47,1,0.336,171.993,4,0.72
1297,48,Si Se Da - Remix,Myke Towers,140385,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,2019-08-26,6K5BsR04ijf3FHNzjbaagD,0.441,0.817,332240,0.672,0.0,11,0.13,-5.612,0,0.299,93.999,4,0.774
1298,49,Me La Avente,Carin Leon,140201,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ,2019-08-26,2QwMXe5zbqymDZGYsMDVqZ,0.557,0.723,155803,0.48,0.0,11,0.0705,-4.1,0,0.0326,144.533,3,0.909
1299,50,I Don't Care (with Justin Bieber),Ed Sheeran,135147,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-08-26,0hVXuCcriWRGvwMV1r5Yn9,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842
1300,1,China,Anuel AA,660638,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-08-27,2ksOAxtIxY8yElEWw8RhgK,0.0846,0.786,301714,0.808,0.000289,7,0.0822,-3.702,1,0.0882,105.027,4,0.609
